Config,Model,FPR,TPR
contaminated_v1,LightGBM,0.631020545638262,0.9775706379260123
contaminated_v1,LightGBM,0.6411249578982823,0.9796096708418293
contaminated_v1,LightGBM,0.6525766251263051,0.9801922516749199
contaminated_v1,LightGBM,0.660996968676322,0.9825225750072822
contaminated_v1,LightGBM,0.6700909397103402,0.9839790270900087
contaminated_v1,LightGBM,0.677500842034355,0.9848528983396446
contaminated_v1,LightGBM,0.6889525092623779,0.9857267695892805
contaminated_v1,LightGBM,0.7004041764904008,0.9866006408389164
contaminated_v1,LightGBM,0.7135399124284271,0.9877658025050976
contaminated_v1,LightGBM,0.7307174132704615,0.9889309641712788
contaminated_v1,LightGBM,0.742000673627484,0.9895135450043694
contaminated_v1,LightGBM,0.7532839339845065,0.9906787066705506
contaminated_v1,LightGBM,0.7662512630515325,0.9915525779201865
contaminated_v1,LightGBM,0.7839339845065678,0.9921351587532771
contaminated_v1,LightGBM,0.7977433479285955,0.9930090300029129
contaminated_v1,LightGBM,0.8120579319636241,0.9933003204194581
contaminated_v1,LightGBM,0.8226675648366454,0.9935916108360034
contaminated_v1,LightGBM,0.8346244526776693,0.994174191669094
contaminated_v1,LightGBM,0.8469181542606938,0.9953393533352752
contaminated_v1,LightGBM,0.8573593802627147,0.9956306437518205
contaminated_v1,LightGBM,0.8649376894577299,0.9965045150014564
contaminated_v1,LightGBM,0.8792522734927585,0.997087095834547
contaminated_v1,LightGBM,0.8885146513977771,0.9982522575007282
contaminated_v1,LightGBM,0.904008083529808,0.9985435479172735
contaminated_v1,LightGBM,0.919501515661839,0.9988348383338188
contaminated_v1,LightGBM,0.9371842371168744,0.9994174191669094
contaminated_v1,LightGBM,0.9585719097339171,0.9994174191669094
contaminated_v1,LightGBM,1.0,1.0
contaminated_v1,CatBoost,0.0,0.0
contaminated_v1,CatBoost,0.0010104412260020209,0.12962423536265658
contaminated_v1,CatBoost,0.002526103065005052,0.16923973201281678
contaminated_v1,CatBoost,0.0038733580330077466,0.1890474803378969
contaminated_v1,CatBoost,0.005894240485011789,0.21002039032915817
contaminated_v1,CatBoost,0.007241495453014483,0.2414797553160501
contaminated_v1,CatBoost,0.009093971034018189,0.25284008156131665
contaminated_v1,CatBoost,0.010946446615021893,0.27090008738712495
contaminated_v1,CatBoost,0.013135735938026272,0.28633847946402563
contaminated_v1,CatBoost,0.014988211519029977,0.2959510632100204
contaminated_v1,CatBoost,0.016672280229033345,0.31867171570055347
contaminated_v1,CatBoost,0.01835634893903671,0.33760559277599766
contaminated_v1,CatBoost,0.019703603907039405,0.34983979027090006
contaminated_v1,CatBoost,0.02172448635904345,0.35916108360034954
contaminated_v1,CatBoost,0.023408555069046818,0.3670259248470725
contaminated_v1,CatBoost,0.02526103065005052,0.3792601223419749
contaminated_v1,CatBoost,0.027113506231054227,0.392076900669968
contaminated_v1,CatBoost,0.02862916807005726,0.4104281969123216
contaminated_v1,CatBoost,0.030313236780060628,0.41771045732595397
contaminated_v1,CatBoost,0.03233411923206467,0.42586658898922225
contaminated_v1,CatBoost,0.03486022229706972,0.43402272065249053
contaminated_v1,CatBoost,0.03671269787807342,0.4410136906495776
contaminated_v1,CatBoost,0.03856517345907713,0.4500436935624818
contaminated_v1,CatBoost,0.04142809026608286,0.456160792309933
contaminated_v1,CatBoost,0.04277534523408555,0.4628604718904748
contaminated_v1,CatBoost,0.044796227686089596,0.4707253131371978
contaminated_v1,CatBoost,0.0466487032670933,0.4780075735508302
contaminated_v1,CatBoost,0.04866958571909734,0.48732886688027965
contaminated_v1,CatBoost,0.050858875042101716,0.49315467521118556
contaminated_v1,CatBoost,0.05287975749410576,0.49752403145936497
contaminated_v1,CatBoost,0.05557426743011115,0.5039324206233615
contaminated_v1,CatBoost,0.05776355675311553,0.5097582289542674
contaminated_v1,CatBoost,0.06012125294712024,0.5150014564520827
contaminated_v1,CatBoost,0.06247894914112496,0.5260704922808039
contaminated_v1,CatBoost,0.064499831593129,0.531022429362074
contaminated_v1,CatBoost,0.06685752778713372,0.5365569472764347
contaminated_v1,CatBoost,0.06871000336813742,0.5418001747742499
contaminated_v1,CatBoost,0.07039407207814079,0.5484998543547918
contaminated_v1,CatBoost,0.07207814078814416,0.5551995339353335
contaminated_v1,CatBoost,0.07426743011114853,0.5604427614331489
contaminated_v1,CatBoost,0.07713034691815426,0.5674337314302359
contaminated_v1,CatBoost,0.07965644998315931,0.5755898630935042
contaminated_v1,CatBoost,0.08184573930616369,0.5825808330905913
contaminated_v1,CatBoost,0.08420343550016841,0.5910282551704049
